Price;Postcode;Latitude;Longitude
235000;BN23 7AL;50,801873;0,319475
250000;BN15 0EH;50,833263;-0,340341
367000;BN43 6HU;50,844476;-0,258139
509400;BN25 4HS;50,770458;0,116564
767000;BN18 9DG;50,854092;-0,555368
390000;BN1 2FR;50,82218;-0,148849
312500;BN14 8HN;50,826336;-0,371441
426500;BN3 1EL;50,824512;-0,160357
9909900;BN9 0AB;50,798332;0,052047
335000;BN25 2RY;50,788144;0,07582
291000;BN2 4TH;50,84661;-0,109811
225000;BN1 6UB;50,847833;-0,151328
165000;BN27 3FZ;50,872697;0,240974
700000;BN8 6NZ;50,847494;0,099422
365000;BN23 5UD;50,790574;0,323683
174000;BN13 2DW;50,833418;-0,395791
295000;BN17 6NL;50,807532;-0,519278
430000;BN17 6QG;50,80406;-0,528471
275000;BN17 7FH;50,821902;-0,557966
7500;BN10 8HA;50,791359;0,006706
128000;BN13 1LE;50,827997;-0,40373
317500;BN25 1AU;50,769077;0,110914
125000;BN11 2PW;50,817242;-0,341945
476000;BN21 1XF;50,786118;0,257474
215000;BN27 1LS;50,878695;0,250332
1570000;BN3 6DA;50,854498;-0,16962
452000;BN7 2JW;50,874832;0,018548
110000;BN21 3TJ;50,769632;0,288408
280000;BN10 8DJ;50,796488;0,003945
360000;BN15 0NP;50,840267;-0,325051
310000;BN27 4RR;50,877958;0,362701
635000;BN1 5DP;50,833622;-0,146124
317000;BN24 5PE;50,813778;0,296456
268000;BN24 5NN;50,813974;0,323582
190000;BN25 1NR;50,773712;0,101775
387500;BN14 7DP;50,821171;-0,375766
405000;BN12 6PY;50,817416;-0,454842
395000;BN2 6PN;50,837157;-0,072897
295000;BN12 4DL;50,806739;-0,403805
180000;BN43 5PG;50,830137;-0,256656
280000;BN22 0RA;50,807778;0,255012
355000;BN41 2FU;50,845121;-0,215713
240000;BN20 8RL;50,782437;0,252474
182500;BN15 8JN;50,822514;-0,318772
330000;BN17 6GH;50,820733;-0,523479
540000;BN20 0JY;50,765444;0,213707
330000;BN42 4YL;50,844763;-0,239534
875000;BN1 6WH;50,85209;-0,14981
273250;BN18 0FD;50,837413;-0,577627
242000;BN2 5PS;50,831002;-0,103413
790000;BN1 4ET;50,827539;-0,136908
465000;BN1 8UL;50,866836;-0,141666
387500;BN10 7DZ;50,803257;-0,005813
300000;BN16 3EA;50,813402;-0,500781
215000;BN16 4DN;50,835605;-0,486763
218000;BN27 1HR;50,87844;0,256588
220000;BN42 4FQ;50,834105;-0,236286
375000;BN1 8GE;50,862397;-0,122843
425000;BN3 8JA;50,847402;-0,189204
207500;BN23 5SX;50,789451;0,326112
787500;BN8 4LD;50,973369;0,020866
315000;BN1 3FF;50,824504;-0,144554
367500;BN21 1QT;50,77408;0,261887
485000;BN20 8EP;50,769929;0,254227
180000;BN10 7AE;50,795321;-0,01932
284950;BN27 3HB;50,874306;0,247547
375000;BN2 1TQ;50,820265;-0,133038
290000;BN26 5NR;50,810914;0,232962
188000;BN13 2DB;50,834065;-0,394237
440000;BN20 0HT;50,760708;0,21018
517500;BN2 6NE;50,835111;-0,073748
390000;BN25 2ER;50,778994;0,099104
265000;BN23 5NB;50,798191;0,333612
181000;BN11 2QH;50,821149;-0,352327
300000;BN13 2NT;50,833623;-0,406804
505000;BN2 8SB;50,803132;-0,044976
920000;BN7 1QP;50,868497;-0,000629
775000;BN14 0XB;50,863819;-0,403913
260000;BN27 1EF;50,87662;0,26692
253000;BN22 7FA;50,782132;0,303545
268000;BN15 0NG;50,838217;-0,334513
590000;BN18 9FJ;50,853456;-0,556274
312000;BN14 9LJ;50,829216;-0,373528
210000;BN22 9LE;50,804895;0,279329
220000;BN27 1TR;50,870401;0,256015
235000;BN27 1NU;50,878901;0,250611
515000;BN12 5RA;50,805346;-0,452742
450000;BN5 9QJ;50,935175;-0,281338
337500;BN1 4GJ;50,830128;-0,138538
470000;BN2 5ZE;50,811623;-0,103872
420500;BN13 2PL;50,836474;-0,409419
460000;BN15 9TB;50,829694;-0,335994
342000;BN3 5BQ;50,834741;-0,18184
435000;BN2 0BD;50,822617;-0,127719
630000;BN1 8XB;50,860285;-0,15446
2000000;BN26 6SB;50,840168;0,176263
290000;BN8 5NX;50,90255;0,074461
450000;BN15 9DT;50,833194;-0,31792
342000;BN3 8EW;50,852854;-0,201552
325000;BN2 5EH;50,822355;-0,108136
690000;BN16 2TR;50,806274;-0,486433
218000;BN27 1SU;50,871828;0,256639
690000;BN16 1QP;50,80466;-0,47367
495000;BN8 6AP;50,871316;0,145506
530000;BN16 2QE;50,80578;-0,51658
179000;BN23 5RD;50,787219;0,325503
260000;BN13 3QE;50,828634;-0,425462
585000;BN8 5HQ;50,891294;0,055931
500000;BN13 3DG;50,846655;-0,404187
235000;BN27 2FD;50,864915;0,264121
201500;BN44 3JY;50,884241;-0,296321
305000;BN27 1FB;50,867466;0,260848
536000;BN8 4PR;50,915961;-0,010915
120000;BN14 8AF;50,821533;-0,372048
352000;BN17 5QF;50,810204;-0,534296
232000;BN17 6SB;50,817219;-0,523657
260000;BN16 3RX;50,815543;-0,491088
274000;BN17 7TF;50,828635;-0,532531
785000;BN16 2BH;50,803604;-0,496255
415000;BN43 6DJ;50,840814;-0,257807
317000;BN17 6NB;50,809523;-0,525929
1060000;BN1 6WF;50,852751;-0,150083
14000;BN13 1JL;50,824481;-0,403125
130000;BN44 3JN;50,883307;-0,296355
2200000;BN41 1WE;50,826603;-0,202163
279000;BN10 8EZ;50,804277;0,008622
390000;BN1 4DY;50,828428;-0,13852
270000;BN10 8GL;50,792616;0,00947
255000;BN18 0HU;50,817905;-0,600521
475000;BN20 9EA;50,795367;0,248923
575000;BN3 5SP;50,833944;-0,204111
299000;BN23 7QY;50,802481;0,313757
340000;BN5 9JZ;50,933643;-0,271121
380000;BN1 6AY;50,843285;-0,152076
283000;BN20 8TP;50,783095;0,250576
299000;BN24 5HL;50,818015;0,324336
405000;BN23 6HQ;50,786702;0,323435
349000;BN5 9QA;50,933927;-0,282053
198000;BN22 9BX;50,799053;0,281897
665000;BN3 6AZ;50,835071;-0,167853
10000;BN21 2DS;50,774102;0,278981
222500;BN41 2QB;50,846418;-0,228207
259950;BN5 9HU;50,932289;-0,271625
118500;BN27 2DQ;50,860869;0,256877
340000;BN27 3YP;50,855247;0,245039
310000;BN12 6QH;50,819419;-0,451283
1070000;BN7 2DY;50,88508;0,002114
350000;BN2 6TF;50,829128;-0,06164
252000;BN2 1LE;50,820799;-0,128218
152000;BN17 7LH;50,823339;-0,541197
315000;BN27 4SZ;50,886867;0,337899
220000;BN2 1TN;50,820393;-0,134339
435000;BN3 6XF;50,853022;-0,17762
760000;BN13 3AG;50,844954;-0,405452
350000;BN1 7GD;50,843089;-0,130721
285000;BN16 2LY;50,803035;-0,517859
515000;BN16 2HE;50,808597;-0,507563
140000;BN7 2NW;50,880543;0,013819
230000;BN23 5TH;50,786761;0,328588
335000;BN16 4PZ;50,820699;-0,472569
177500;BN14 8DT;50,821643;-0,359338
800000;BN11 1RE;50,812414;-0,375942
2980000;BN18 0LQ;50,84129;-0,591755
134000;BN21 1PP;50,773411;0,267146
151000;BN25 2AN;50,775035;0,102728
215000;BN9 9DR;50,783316;0,055943
249000;BN16 4HQ;50,831668;-0,486919
240000;BN14 7AG;50,820667;-0,378311
600000;BN2 4AA;50,837948;-0,126992
500000;BN25 2EX;50,780232;0,100805
565000;BN12 4SY;50,809465;-0,426461
218500;BN23 7EL;50,79931;0,316311
550000;BN2 1HL;50,81955;-0,121354
390000;BN41 2FB;50,843688;-0,214319
342000;BN5 9FN;50,932821;-0,288571
305000;BN42 4RE;50,8425;-0,242716
210000;BN20 8NB;50,771934;0,257018
625000;BN44 3HA;50,887166;-0,323557
460000;BN12 4BQ;50,812394;-0,407058
450000;BN12 4HZ;50,808488;-0,413436
580000;BN13 2PY;50,838218;-0,410709
230000;BN21 4EA;50,761655;0,284232
325000;BN8 4NU;50,971893;0,008922
349950;BN17 6RT;50,812953;-0,524785
269950;BN17 7TA;50,82743;-0,532526
305000;BN12 5JF;50,812499;-0,452279
335000;BN43 5JE;50,845062;-0,272166
435000;BN1 8QH;50,862025;-0,14568
370000;BN1 8TL;50,863873;-0,133528
295000;BN7 2AP;50,874498;0,017041
200000;BN2 8DY;50,798561;-0,031188
250000;BN27 3DF;50,873707;0,244334
450000;BN14 7HZ;50,821265;-0,387078
270000;BN10 8EG;50,801383;0,000692
245000;BN16 3NH;50,813495;-0,509437
286500;BN17 7BD;50,824791;-0,558251
165000;BN23 7TG;50,806732;0,314393
735000;BN12 5NB;50,809236;-0,450399
217000;BN11 4AX;50,81683;-0,379778
126000;BN17 5NQ;50,804484;-0,535043
227500;BN23 7PN;50,801148;0,312073
515000;BN2 8FL;50,809495;-0,037939
256000;BN16 3NG;50,812638;-0,509251
192000;BN23 5TB;50,788726;0,324344
245000;BN23 7NS;50,801738;0,309265
440250;BN2 4FE;50,842097;-0,106045
335000;BN8 4NS;50,97246;0,01416
750000;BN3 7RD;50,845978;-0,177483
250000;BN27 3BG;50,876347;0,245726
205000;BN23 5UF;50,789631;0,323154
400000;BN11 5SN;50,808799;-0,400694
202000;BN16 2NB;50,803192;-0,523134
430000;BN16 3BY;50,811001;-0,503612
439000;BN1 8HH;50,858149;-0,143447
400000;BN11 1TA;50,810825;-0,372222
485000;BN44 3PL;50,882634;-0,331991
850000;BN7 1PX;50,877284;-0,002172
485000;BN7 1PS;50,876493;-0,003783
127500;BN12 4TB;50,809504;-0,425395
340000;BN1 3LQ;50,827459;-0,143173
352000;BN2 8LF;50,801581;-0,037973
230000;BN20 8SP;50,781145;0,245786
320000;BN2 6SD;50,829424;-0,062651
375000;BN14 0BS;50,846728;-0,399056
685000;BN5 9TR;50,915359;-0,245124
615000;BN1 6PY;50,850085;-0,147588
470166;BN1 8UH;50,866384;-0,143816
410000;BN43 6DF;50,841923;-0,252183
341000;BN2 5PE;50,823799;-0,101816
296000;BN8 5PT;50,893743;0,055271
670000;BN12 5QT;50,804731;-0,449768
230000;BN23 5UT;50,792331;0,322153
345000;BN16 1AA;50,817403;-0,487451
700000;BN8 4LJ;50,975076;0,00953
340000;BN27 3TJ;50,852945;0,249916
270000;BN2 6TB;50,827895;-0,06429
160000;BN22 0RP;50,809508;0,252328
525000;BN2 3AT;50,832508;-0,124796
290000;BN1 5PD;50,83641;-0,150644
342500;BN13 2PF;50,838451;-0,410602
363570;BN13 2AH;50,836844;-0,396369
425000;BN7 1BG;50,875462;0,005441
265000;BN13 2RY;50,830581;-0,419872
261500;BN1 6UR;50,848425;-0,154629
853000;BN3 6HF;50,837118;-0,171067
400000;BN15 0HW;50,838675;-0,326912
495000;BN2 3HH;50,833914;-0,129497
365000;BN16 4DA;50,831973;-0,479226
234950;BN44 3BF;50,89161;-0,331429
370000;BN41 2LP;50,840728;-0,221931
217000;BN20 8JN;50,774079;0,249817
190000;BN27 2NW;50,860894;0,270435
525000;BN10 7SU;50,805276;-0,000306
147500;BN23 6NR;50,786827;0,307181
240000;BN21 2AE;50,771908;0,27781
280000;BN10 7LF;50,802371;-0,004489
190000;BN2 5QD;50,833041;-0,103855
300000;BN27 1HH;50,878845;0,257035
715000;BN6 8FD;50,922567;-0,148453
355250;BN2 6RQ;50,830522;-0,06759
385000;BN11 4LT;50,811493;-0,38926
322500;BN1 8JL;50,858184;-0,134366
15000;BN1 1NB;50,820145;-0,143393
645000;BN1 3LG;50,82601;-0,143628
610000;BN11 2DT;50,815631;-0,357064
306500;BN11 2NA;50,816302;-0,353579
465000;BN3 7EE;50,838919;-0,190612
214000;BN26 6ES;50,82228;0,249677
535000;BN44 3SR;50,892462;-0,324317
385000;BN1 7HH;50,8474;-0,13035
219000;BN11 5PG;50,810759;-0,395361
160000;BN11 2PY;50,817667;-0,345252
330000;BN15 9QW;50,829859;-0,332439
242500;BN27 3HJ;50,856579;0,254538
325000;BN10 7DT;50,796308;-0,014737
415000;BN1 8GD;50,860409;-0,12281
525000;BN1 8WF;50,858652;-0,148457
465000;BN27 3LJ;50,853911;0,252292
190000;BN22 9NP;50,798407;0,278105
210000;BN1 8QX;50,854521;-0,155696
525000;BN10 8BD;50,803418;0,007875
338000;BN13 3GY;50,836036;-0,426749
280000;BN15 0BY;50,833432;-0,340804
265000;BN14 7PU;50,826603;-0,387434
205000;BN23 5TJ;50,786468;0,327509
309000;BN22 8PE;50,780849;0,296305
399950;BN2 3HT;50,834086;-0,130115
242500;BN24 5FA;50,815949;0,296265
295000;BN13 1LH;50,826906;-0,400955
207500;BN17 6SW;50,81641;-0,517322
164000;BN22 8XE;50,775565;0,286485
305000;BN21 2JY;50,775123;0,272066
340000;BN7 1EU;50,870193;-0,005118
3600;BN15 0DG;50,836515;-0,340694
450000;BN27 3LG;50,856474;0,252999
315000;BN10 7NT;50,794341;-0,00195
245000;BN27 1TE;50,871151;0,258155
162000;BN13 1BL;50,818671;-0,397829
156000;BN26 5LJ;50,813513;0,244443
249950;BN27 3GF;50,870403;0,241902
540000;BN16 1QN;50,806565;-0,474247
375000;BN17 5RN;50,798711;-0,573523
280000;BN3 2WP;50,824624;-0,176639
260000;BN11 4NL;50,817128;-0,390912
234000;BN17 6TE;50,818113;-0,520377
272000;BN2 1PD;50,82004;-0,131357
184883;BN14 7NJ;50,823188;-0,392777
1380000;BN6 8RE;50,920734;-0,128223
2215000;BN7 3JJ;50,86472;-0,043069
765000;BN26 5RQ;50,793339;0,16116
235000;BN26 5LT;50,814743;0,237105
430000;BN17 6BH;50,811483;-0,53092
292000;BN27 1ER;50,870687;0,269561
345000;BN7 2EF;50,882061;0,00979
674995;BN6 9YU;50,939257;-0,174309
240000;BN9 0BU;50,792018;0,057177
262500;BN44 3SJ;50,893539;-0,32479
285000;BN21 2RJ;50,780645;0,271156
335000;BN2 4PN;50,857018;-0,0972
395000;BN20 9DP;50,793361;0,246173
268000;BN23 8NT;50,809933;0,300356
228000;BN27 1QN;50,875357;0,25553
480000;BN18 0UW;50,855364;-0,644183
325000;BN14 0AX;50,840921;-0,392054
465000;BN7 1JL;50,869701;0,002621
315000;BN12 6BA;50,821464;-0,427989
465000;BN14 0UD;50,865726;-0,407216
146250;BN21 2LQ;50,774437;0,27033
450000;BN21 1HL;50,771343;0,261571
550000;BN12 5HS;50,81199;-0,447853
425000;BN22 7BL;50,772461;0,297283
135000;BN22 0UB;50,807167;0,268198
472000;BN14 7HP;50,82251;-0,382819
190000;BN7 2LT;50,873395;0,0127
325000;BN3 5UB;50,832712;-0,199841
250000;BN8 5JL;50,890181;0,053223
100000;BN26 5EX;50,820178;0,240446
265000;BN13 2TN;50,83306;-0,418297
379000;BN2 8HB;50,808777;-0,038083
217000;BN27 2DJ;50,858415;0,264218
180000;BN22 0NB;50,806026;0,251663
380000;BN1 1AJ;50,821451;-0,14256
295000;BN23 5PN;50,798519;0,335204
247500;BN17 6GG;50,82284;-0,532921
910000;BN17 5SN;50,806909;-0,575459
437500;BN44 3YD;50,889047;-0,322606
185000;BN9 9SZ;50,795556;0,046774
335000;BN8 6SB;50,856957;0,069638
355000;BN26 5DY;50,816729;0,240892
157950;BN23 7TN;50,802431;0,310873
250000;BN2 5GU;50,823068;-0,107752
340000;BN24 5PA;50,814188;0,297797
690000;BN6 8FJ;50,923085;-0,133223
335000;BN17 7TE;50,828037;-0,532876
772500;BN2 7GT;50,802705;-0,048712
210000;BN18 0JS;50,813394;-0,610593
255000;BN27 3YR;50,853621;0,254282
231000;BN26 6PF;50,827415;0,246941
285000;BN17 6RA;50,806803;-0,52424
180000;BN14 9BJ;50,832369;-0,379752
332500;BN17 6NG;50,808764;-0,527117
114000;BN17 7FD;50,821465;-0,558973
272500;BN27 3LT;50,856102;0,251787
555000;BN2 7DX;50,809662;-0,060885
330000;BN1 8LP;50,863805;-0,1313
319995;BN17 7ST;50,824066;-0,55701
342000;BN3 8LH;50,847557;-0,20042
280000;BN1 6EJ;50,840273;-0,135151
315000;BN12 5LB;50,813401;-0,452519
475000;BN1 7JA;50,841478;-0,132319
340000;BN14 0TD;50,863339;-0,406942
245000;BN24 5QX;50,814107;0,288423
372000;BN22 9QD;50,797254;0,27636
225000;BN16 3LB;50,81764;-0,503754
198000;BN2 3FQ;50,835578;-0,129487
1205000;BN8 4JP;50,982228;0,001547
195000;BN17 6SL;50,816889;-0,51823
260000;BN2 9AB;50,826497;-0,133613
575000;BN7 2DR;50,876621;0,007608
310000;BN7 2BZ;50,873729;0,018841
738000;BN21 2HN;50,774452;0,274161
355000;BN1 8UP;50,866949;-0,140297
639000;BN11 5EW;50,807348;-0,401112
735000;BN2 8AF;50,803787;-0,047276
435000;BN5 9ND;50,890737;-0,225246
400000;BN41 2FD;50,844222;-0,215747
315000;BN24 5GN;50,819643;0,302125
110000;BN24 5NQ;50,816363;0,327107
544000;BN8 5BP;50,916486;0,033253
480000;BN2 1GR;50,815858;-0,108498
455000;BN13 3AT;50,843197;-0,409148
507000;BN3 4JG;50,829589;-0,191725
245000;BN27 2HD;50,857934;0,262135
245000;BN23 7EY;50,800077;0,312106
525000;BN12 5EQ;50,809857;-0,445681
165000;BN27 3JF;50,860838;0,248718
341720;BN7 1LN;50,868131;0,003435
550000;BN1 6PU;50,848423;-0,145452
230750;BN13 3GN;50,834549;-0,431813
449000;BN12 6NZ;50,825924;-0,43382
249000;BN17 6RJ;50,81396;-0,523404
360000;BN2 3LL;50,835142;-0,121395
540000;BN43 5RD;50,829276;-0,263476
290000;BN15 9WG;50,832619;-0,336743
223500;BN27 1TX;50,871503;0,253922
540000;BN3 5HJ;50,834809;-0,186212
199000;BN27 2QB;50,859876;0,267728
359500;BN24 5PS;50,815242;0,28696
283000;BN10 7QR;50,799015;-0,002347
186000;BN22 9ED;50,798892;0,285537
715000;BN1 5FE;50,855181;-0,165047
280000;BN42 4HW;50,840021;-0,241744
275000;BN15 8RG;50,820021;-0,328061
228500;BN17 6RX;50,814413;-0,52437
237500;BN27 2DA;50,859123;0,262533
303250;BN23 8NS;50,809851;0,301303
255000;BN22 8RN;50,784085;0,299371
375000;BN25 2XF;50,784852;0,099438
284000;BN23 5BA;50,800907;0,334102
241000;BN2 1PL;50,819572;-0,129672
429995;BN17 7BZ;50,825658;-0,557741
422500;BN27 1HG;50,872656;0,257787
305000;BN27 4LE;50,889263;0,324909
243000;BN27 4AY;50,878929;0,229502
112000;BN16 3RQ;50,81712;-0,496176
414073;BN2 1PF;50,819912;-0,13105
1175000;BN7 3AU;50,918344;-0,04173
134000;BN18 0NX;50,816597;-0,596444
345000;BN7 2RJ;50,876886;0,020897
279000;BN10 7QQ;50,799299;-0,000022
184000;BN21 1SA;50,777224;0,262082
132500;BN2 5DG;50,820826;-0,113139
255000;BN16 3EJ;50,812515;-0,505281
565000;BN12 6JL;50,823055;-0,424502
370000;BN25 4EU;50,771714;0,122181
565000;BN12 6DJ;50,819669;-0,411569
390000;BN15 0GN;50,833944;-0,34773
90750;BN16 3GD;50,817975;-0,489973
133000;BN22 9HL;50,802848;0,284183
325000;BN27 3FW;50,877002;0,241564
282500;BN42 4YQ;50,844704;-0,238542
220000;BN23 5BN;50,793113;0,323511
280000;BN2 5LW;50,826208;-0,105595
335000;BN3 8PR;50,84914;-0,194563
570000;BN43 5LL;50,827876;-0,28372
240000;BN24 5PB;50,814654;0,295364
260000;BN17 6FD;50,821718;-0,532416
287000;BN43 5AW;50,835974;-0,273623
339950;BN14 0BH;50,84333;-0,395891
300000;BN10 7AT;50,797263;-0,019848
251000;BN1 6UJ;50,848668;-0,153299
225000;BN17 6QE;50,818945;-0,52505
202000;BN10 8EQ;50,800896;0,001296
218000;BN18 0HP;50,818654;-0,607469
350000;BN43 5YB;50,828921;-0,285683
874000;BN3 4LN;50,829859;-0,193845
810000;BN7 2BQ;50,877261;0,018979
259000;BN11 3DN;50,810783;-0,369104
259000;BN43 5FB;50,881953;-0,263096
295000;BN27 3PB;50,864973;0,253025
805000;BN2 5BD;50,819489;-0,11369
376000;BN1 7BB;50,838698;-0,132274
265000;BN27 1HS;50,878591;0,258074
297000;BN8 5ET;50,891873;0,054165
520000;BN8 6HS;50,898832;0,195125
430000;BN8 6QR;50,929401;0,18461
370000;BN12 4UZ;50,812541;-0,425861
190000;BN44 3FA;50,887369;-0,320208
404000;BN43 6EH;50,83426;-0,247953
274950;BN17 7GD;50,825895;-0,537756
240000;BN12 6NG;50,819889;-0,4279
350000;BN20 9NF;50,809508;0,247842
560000;BN3 7PD;50,846327;-0,176233
250000;BN27 3LL;50,856339;0,252097
300000;BN2 9XE;50,829165;-0,124447
220000;BN16 2AW;50,811252;-0,497273
325000;BN9 0QN;50,80457;0,060893
765000;BN16 2DG;50,810333;-0,499162
500000;BN2 7BT;50,818391;-0,071483
385000;BN17 5TD;50,810045;-0,587826
310000;BN18 0AT;50,845751;-0,62885
220000;BN1 9EX;50,862735;-0,113693
425001;BN3 7NL;50,845074;-0,188711
247500;BN26 5LL;50,812545;0,240549
730958;BN13 3UR;50,841222;-0,45015
212500;BN3 1PY;50,82976;-0,152682
310000;BN25 3NT;50,776919;0,11392
400000;BN14 7FH;50,829009;-0,376562
300000;BN41 2GW;50,850503;-0,212453
105000;BN22 7JQ;50,777929;0,303211
260000;BN16 4LT;50,835014;-0,482777
377000;BN16 3TL;50,821633;-0,512202
275000;BN41 2SD;50,851812;-0,232847
167500;BN20 9HE;50,79675;0,252324
325000;BN42 4AG;50,832426;-0,233679
349000;BN20 9ST;50,806448;0,247255
395000;BN13 3GW;50,836739;-0,427507
467500;BN24 5HE;50,818106;0,326299
264500;BN20 9LL;50,802488;0,249506
310000;BN7 2HH;50,880901;0,018625
160000;BN27 2AW;50,8607;0,259554
275000;BN11 4RT;50,810962;-0,387916
230100;BN11 4LW;50,810673;-0,389828
280000;BN12 5LE;50,815342;-0,450311
235000;BN26 5LB;50,813724;0,243104
276000;BN22 8NG;50,77826;0,293765
295000;BN25 4DZ;50,768559;0,128746
250000;BN3 5NY;50,835149;-0,196495
746000;BN7 1EQ;50,871065;-0,012444
80000;BN11 1LZ;50,812241;-0,369277
410000;BN22 0JF;50,800102;0,258929
305000;BN44 3PJ;50,883699;-0,331015
245000;BN12 4TR;50,817305;-0,426354
358000;BN1 7FR;50,846719;-0,123203
245000;BN26 5AZ;50,819627;0,251793
316000;BN13 2TS;50,828122;-0,418862
325000;BN8 4PL;50,973851;0,015873
477500;BN44 3SU;50,889986;-0,322674
500000;BN20 7UU;50,762287;0,272621
665000;BN7 1UJ;50,871483;0,007771
280000;BN5 9QD;50,933726;-0,284041
835000;BN3 6PL;50,845501;-0,167146
260000;BN20 7EX;50,760555;0,272409
279000;BN5 9SY;50,931758;-0,23433
312000;BN2 8LN;50,803336;-0,036466
525000;BN5 9LH;50,929681;-0,268591
185000;BN15 0LL;50,840893;-0,334886
538000;BN14 8AT;50,821633;-0,370171
297500;BN41 2FR;50,846358;-0,210154
223000;BN16 1HR;50,809624;-0,483302
520000;BN25 4DL;50,77077;0,127102
232500;BN23 7RN;50,803278;0,300781
277500;BN27 4RX;50,884398;0,343733
300000;BN25 1AX;50,768904;0,110027
285000;BN24 5GF;50,815472;0,294921
225000;BN21 4BH;50,763706;0,286488
280000;BN18 0UZ;50,826146;-0,587374
260000;BN17 6JW;50,820512;-0,54164
239950;BN43 5JG;50,830862;-0,261287
54845;BN3 5QS;50,832384;-0,187527
220000;BN2 1LN;50,820295;-0,128181
300000;BN12 6NW;50,821083;-0,427079
280000;BN8 5FA;50,890524;0,051105
550000;BN8 5RY;50,902367;0,044045
345000;BN2 0YR;50,822017;-0,11505
280000;BN27 4DX;50,888965;0,269894
750000;BN10 8BB;50,795745;0,001118
261000;BN1 1NH;50,820259;-0,138121
167500;BN15 9JW;50,826767;-0,335076
322000;BN13 2BL;50,831093;-0,402616
400000;BN20 9DL;50,792609;0,252026
904700;BN18 0ND;50,863066;-0,623
297500;BN13 2BN;50,831842;-0,404095
555000;BN43 6AD;50,842526;-0,268524
278000;BN41 2YD;50,85387;-0,223861
307995;BN17 7SL;50,827199;-0,534237
835000;BN1 8UR;50,859758;-0,149606
298000;BN41 1SE;50,836587;-0,21753
270000;BN20 8NS;50,777767;0,253512
105000;BN1 5DF;50,835039;-0,148127
320000;BN2 8QL;50,811601;-0,032159
375000;BN16 2HQ;50,807547;-0,507739
530000;BN1 6YF;50,851141;-0,15519
325000;BN18 0HB;50,81956;-0,615563
280000;BN15 8QB;50,825023;-0,328153
675000;BN17 5EY;50,807935;-0,534793
180000;BN17 6DY;50,814256;-0,526873
238000;BN1 2FB;50,82264;-0,147794
339950;BN10 8DT;50,798485;0,003392
1700000;BN1 5BL;50,848455;-0,158819
198000;BN6 8HW;50,924343;-0,145309
415000;BN1 6BL;50,840456;-0,134789
265000;BN17 6RE;50,807101;-0,523564
238000;BN12 6HL;50,820623;-0,422324
744000;BN1 6FP;50,842303;-0,136689
220000;BN2 4HE;50,848913;-0,11371
439000;BN6 9XB;50,935652;-0,175844
255000;BN13 1RL;50,81922;-0,395937
444995;BN17 7DA;50,825353;-0,557154
340000;BN6 8NE;50,929591;-0,130145
712500;BN1 8XA;50,860049;-0,152664
210000;BN12 5JR;50,815428;-0,446007
200000;BN5 9HD;50,929942;-0,275044
317500;BN24 5DU;50,815849;0,294045
635000;BN8 4HH;50,973333;-0,008437
615000;BN7 1TL;50,870056;0,008634
295000;BN2 3HF;50,832688;-0,129872
275000;BN3 6GQ;50,836241;-0,165037
555000;BN7 3JZ;50,858835;-0,022598
222000;BN22 8EH;50,774309;0,291346
173000;BN11 2LN;50,815475;-0,359925
450000;BN8 5HP;50,890115;0,059263
500000;BN2 8SJ;50,803812;-0,042819
335000;BN8 5QZ;50,894789;0,061716
512000;BN21 2QA;50,777008;0,2681
475000;BN2 5RZ;50,815088;-0,107578
1700000;BN2 6NX;50,839333;-0,073418
360000;BN27 1GR;50,879634;0,252722
355000;BN10 7UP;50,806382;0,009634
177333;BN11 4ED;50,816419;-0,380005
620000;BN1 6RS;50,849761;-0,1504
628500;BN6 8HP;50,920847;-0,146558
335000;BN13 1LG;50,826466;-0,399011
11660;BN6 8QA;50,923471;-0,139652
535000;BN20 9DB;50,790873;0,246423
240000;BN8 4QB;50,926167;-0,01502
560000;BN13 3RT;50,829724;-0,434996
188000;BN13 3EE;50,83836;-0,397439
250000;BN25 1AB;50,772049;0,105701
525000;BN3 8AJ;50,847452;-0,204075
285000;BN15 8RF;50,819608;-0,331242
155000;BN2 9UA;50,829703;-0,131028
550000;BN2 0JF;50,823531;-0,132027
312000;BN17 7PR;50,826022;-0,541411
245000;BN17 7LL;50,825088;-0,544422
391000;BN26 6FP;50,822559;0,261787
255000;BN41 2PQ;50,845447;-0,22411
485000;BN21 1RJ;50,775948;0,260616
625170;BN2 7EA;50,808809;-0,053908
330000;BN17 7FN;50,821962;-0,555551
200000;BN23 5AB;50,794043;0,332795
203000;BN3 3JZ;50,828837;-0,176901
315000;BN15 0BG;50,833832;-0,345547
315000;BN11 2QE;50,82166;-0,352849
185000;BN27 2LJ;50,860727;0,266519
165000;BN20 9NH;50,808522;0,248164
200000;BN26 5QG;50,790824;0,216595
250000;BN13 1DF;50,823587;-0,402872
367000;BN17 6PP;50,806448;-0,521739
245000;BN5 9DA;50,930496;-0,272616
400000;BN1 8TZ;50,864841;-0,132778
322000;BN16 1DZ;50,817076;-0,472726
249500;BN24 6RW;50,818556;0,363421
535000;BN2 3AN;50,833833;-0,124473
198450;BN22 9PE;50,799188;0,279562
195000;BN5 9EG;50,926348;-0,273069
287000;BN44 3SG;50,894177;-0,323516
228500;BN11 3PY;50,809281;-0,37439
361000;BN22 0XF;50,810598;0,269372
308000;BN8 6EF;50,924912;0,165844
435000;BN1 8SH;50,868092;-0,13586
